congress,chamber,id,district,Medfaminc,memberparty,presparty
115,House,5001500US1303,"Congressional District 3 (115th Congress), Georgia",67027,200,200
115,House,5001500US1304,"Congressional District 4 (115th Congress), Georgia",59336,100,200
115,House,5001500US1305,"Congressional District 5 (115th Congress), Georgia",60505,100,200
115,House,5001500US1306,"Congressional District 6 (115th Congress), Georgia",105829,200,200
115,House,5001500US1307,"Congressional District 7 (115th Congress), Georgia",82407,200,200
115,House,5001500US1308,"Congressional District 8 (115th Congress), Georgia",54077,200,200
115,House,5001500US1309,"Congressional District 9 (115th Congress), Georgia",61144,200,200
115,House,5001500US1310,"Congressional District 10 (115th Congress), Georgia",65488,200,200
115,House,5001500US1311,"Congressional District 11 (115th Congress), Georgia",83659,200,200
115,House,5001500US1312,"Congressional District 12 (115th Congress), Georgia",51900,200,200
115,House,5001500US1313,"Congressional District 13 (115th Congress), Georgia",67946,100,200
115,House,5001500US1314,"Congressional District 14 (115th Congress), Georgia",57339,200,200
115,House,5001500US1501,"Congressional District 1 (115th Congress), Hawaii",92458,100,200
115,House,5001500US1502,"Congressional District 2 (115th Congress), Hawaii",81127,100,200
115,House,5001500US1601,"Congressional District 1 (115th Congress), Idaho",63608,200,200
115,House,5001500US1602,"Congressional District 2 (115th Congress), Idaho",62706,200,200
115,House,5001500US1701,"Congressional District 1 (115th Congress), Illinois",70352,100,200
115,House,5001500US1702,"Congressional District 2 (115th Congress), Illinois",58517,100,200
115,House,5001500US1703,"Congressional District 3 (115th Congress), Illinois",77847,100,200
115,House,5001500US1704,"Congressional District 4 (115th Congress), Illinois",54644,100,200
115,House,5001500US1705,"Congressional District 5 (115th Congress), Illinois",102174,100,200
115,House,5001500US1706,"Congressional District 6 (115th Congress), Illinois",117647,200,200
115,House,5001500US1707,"Congressional District 7 (115th Congress), Illinois",62787,100,200
115,House,5001500US1708,"Congressional District 8 (115th Congress), Illinois",80285,100,200
115,House,5001500US1709,"Congressional District 9 (115th Congress), Illinois",94309,100,200
115,House,5001500US1710,"Congressional District 10 (115th Congress), Illinois",94941,100,200
115,House,5001500US1711,"Congressional District 11 (115th Congress), Illinois",87294,100,200
115,House,5001500US1712,"Congressional District 12 (115th Congress), Illinois",62970,200,200
115,House,5001500US1713,"Congressional District 13 (115th Congress), Illinois",67576,200,200
115,House,5001500US1714,"Congressional District 14 (115th Congress), Illinois",103051,200,200
115,House,5001500US1715,"Congressional District 15 (115th Congress), Illinois",63921,200,200
115,House,5001500US1716,"Congressional District 16 (115th Congress), Illinois",68850,200,200
115,House,5001500US1717,"Congressional District 17 (115th Congress), Illinois",58171,100,200
115,House,5001500US1718,"Congressional District 18 (115th Congress), Illinois",76489,200,200
115,House,5001500US1801,"Congressional District 1 (115th Congress), Indiana",68824,100,200
115,House,5001500US1802,"Congressional District 2 (115th Congress), Indiana",62707,200,200
115,House,5001500US1803,"Congressional District 3 (115th Congress), Indiana",63417,200,200
115,House,5001500US1804,"Congressional District 4 (115th Congress), Indiana",69353,200,200
115,House,5001500US1805,"Congressional District 5 (115th Congress), Indiana",84934,200,200
115,House,5001500US1806,"Congressional District 6 (115th Congress), Indiana",62664,200,200
115,House,5001500US1807,"Congressional District 7 (115th Congress), Indiana",51843,100,200
115,House,5001500US1808,"Congressional District 8 (115th Congress), Indiana",62391,200,200
115,House,5001500US1809,"Congressional District 9 (115th Congress), Indiana",69663,200,200
115,House,5001500US1901,"Congressional District 1 (115th Congress), Iowa",75720,200,200
115,House,5001500US1902,"Congressional District 2 (115th Congress), Iowa",67928,100,200
115,House,5001500US1903,"Congressional District 3 (115th Congress), Iowa",79373,200,200
115,House,5001500US1904,"Congressional District 4 (115th Congress), Iowa",68323,200,200
115,House,5001500US2001,"Congressional District 1 (115th Congress), Kansas",61300,200,200
115,House,5001500US2002,"Congressional District 2 (115th Congress), Kansas",66860,200,200
115,House,5001500US2003,"Congressional District 3 (115th Congress), Kansas",92123,200,200
115,House,5001500US2004,"Congressional District 4 (115th Congress), Kansas",66925,200,200
115,House,5001500US2101,"Congressional District 1 (115th Congress), Kentucky",51504,200,200
115,House,5001500US2102,"Congressional District 2 (115th Congress), Kentucky",62472,200,200
115,House,5001500US2103,"Congressional District 3 (115th Congress), Kentucky",67177,100,200
115,House,5001500US2104,"Congressional District 4 (115th Congress), Kentucky",74918,200,200
115,House,5001500US2105,"Congressional District 5 (115th Congress), Kentucky",39477,200,200
115,House,5001500US2106,"Congressional District 6 (115th Congress), Kentucky",63393,200,200
115,House,5001500US2201,"Congressional District 1 (115th Congress), Louisiana",71229,200,200
115,House,5001500US2202,"Congressional District 2 (115th Congress), Louisiana",48090,100,200
115,House,5001500US2203,"Congressional District 3 (115th Congress), Louisiana",54903,200,200
115,House,5001500US2204,"Congressional District 4 (115th Congress), Louisiana",51303,200,200
115,House,5001500US2205,"Congressional District 5 (115th Congress), Louisiana",48710,200,200
115,House,5001500US2206,"Congressional District 6 (115th Congress), Louisiana",73307,200,200
115,House,5001500US2301,"Congressional District 1 (115th Congress), Maine",78891,100,200
115,House,5001500US2302,"Congressional District 2 (115th Congress), Maine",59158,200,200
115,House,5001500US2401,"Congressional District 1 (115th Congress), Maryland",86812,200,200
115,House,5001500US2402,"Congressional District 2 (115th Congress), Maryland",82200,100,200
115,House,5001500US2403,"Congressional District 3 (115th Congress), Maryland",101637,100,200
115,House,5001500US2404,"Congressional District 4 (115th Congress), Maryland",91099,100,200
115,House,5001500US2405,"Congressional District 5 (115th Congress), Maryland",106214,100,200
115,House,5001500US2406,"Congressional District 6 (115th Congress), Maryland",92365,100,200
115,House,5001500US2407,"Congressional District 7 (115th Congress), Maryland",81847,100,200
115,House,5001500US2408,"Congressional District 8 (115th Congress), Maryland",120841,100,200
115,House,5001500US2501,"Congressional District 1 (115th Congress), Massachusetts",72376,100,200
115,House,5001500US2502,"Congressional District 2 (115th Congress), Massachusetts",89067,100,200
115,House,5001500US2503,"Congressional District 3 (115th Congress), Massachusetts",95011,100,200
115,House,5001500US2504,"Congressional District 4 (115th Congress), Massachusetts",118363,100,200
115,House,5001500US2505,"Congressional District 5 (115th Congress), Massachusetts",116313,100,200
115,House,5001500US2506,"Congressional District 6 (115th Congress), Massachusetts",106189,100,200
115,House,5001500US2507,"Congressional District 7 (115th Congress), Massachusetts",66585,100,200
115,House,5001500US2508,"Congressional District 8 (115th Congress), Massachusetts",102544,100,200
115,House,5001500US2509,"Congressional District 9 (115th Congress), Massachusetts",87463,100,200
115,House,5001500US2601,"Congressional District 1 (115th Congress), Michigan",59127,200,200
115,House,5001500US2602,"Congressional District 2 (115th Congress), Michigan",65643,200,200
115,House,5001500US2603,"Congressional District 3 (115th Congress), Michigan",70569,200,200
115,House,5001500US2604,"Congressional District 4 (115th Congress), Michigan",59901,200,200
115,House,5001500US2605,"Congressional District 5 (115th Congress), Michigan",53543,100,200
115,House,5001500US2606,"Congressional District 6 (115th Congress), Michigan",65979,200,200
115,House,5001500US2607,"Congressional District 7 (115th Congress), Michigan",69540,200,200
115,House,5001500US2608,"Congressional District 8 (115th Congress), Michigan",89489,200,200
115,House,5001500US2609,"Congressional District 9 (115th Congress), Michigan",70881,100,200
115,House,5001500US2610,"Congressional District 10 (115th Congress), Michigan",75156,200,200
115,House,5001500US2611,"Congressional District 11 (115th Congress), Michigan",101300,200,200
115,House,5001500US2612,"Congressional District 12 (115th Congress), Michigan",72920,100,200
115,House,5001500US2613,"Congressional District 13 (115th Congress), Michigan",43732,100,200
115,House,5001500US2614,"Congressional District 14 (115th Congress), Michigan",55041,100,200
115,House,5001500US2701,"Congressional District 1 (115th Congress), Minnesota",74887,100,200
115,House,5001500US2702,"Congressional District 2 (115th Congress), Minnesota",97383,200,200
115,House,5001500US2703,"Congressional District 3 (115th Congress), Minnesota",107267,200,200
115,House,5001500US2704,"Congressional District 4 (115th Congress), Minnesota",89642,100,200
115,House,5001500US2705,"Congressional District 5 (115th Congress), Minnesota",80694,100,200
115,House,5001500US2706,"Congressional District 6 (115th Congress), Minnesota",88912,200,200
115,House,5001500US2707,"Congressional District 7 (115th Congress), Minnesota",68101,100,200
115,House,5001500US2708,"Congressional District 8 (115th Congress), Minnesota",68989,100,200
115,House,5001500US2801,"Congressional District 1 (115th Congress), Mississippi",53861,200,200
115,House,5001500US2802,"Congressional District 2 (115th Congress), Mississippi",42252,100,200
115,House,5001500US2803,"Congressional District 3 (115th Congress), Mississippi",57346,200,200
115,House,5001500US2804,"Congressional District 4 (115th Congress), Mississippi",56523,200,200
115,House,5001500US2901,"Congressional District 1 (115th Congress), Missouri",55913,100,200
115,House,5001500US2902,"Congressional District 2 (115th Congress), Missouri",101433,200,200
115,House,5001500US2903,"Congressional District 3 (115th Congress), Missouri",72909,200,200
115,House,5001500US2904,"Congressional District 4 (115th Congress), Missouri",60028,200,200
115,House,5001500US2905,"Congressional District 5 (115th Congress), Missouri",61007,100,200
115,House,5001500US2906,"Congressional District 6 (115th Congress), Missouri",72693,200,200
115,House,5001500US2907,"Congressional District 7 (115th Congress), Missouri",54963,200,200
115,House,5001500US2908,"Congressional District 8 (115th Congress), Missouri",51692,200,200
115,House,5001500US3000,"Congressional District (at Large) (115th Congress), Montana",66288,200,200
115,House,5001500US3101,"Congressional District 1 (115th Congress), Nebraska",73891,200,200
115,House,5001500US3102,"Congressional District 2 (115th Congress), Nebraska",83842,200,200
115,House,5001500US3103,"Congressional District 3 (115th Congress), Nebraska",65708,200,200
115,House,5001500US3201,"Congressional District 1 (115th Congress), Nevada",46293,100,200
115,House,5001500US3202,"Congressional District 2 (115th Congress), Nevada",72099,200,200
115,House,5001500US3203,"Congressional District 3 (115th Congress), Nevada",76199,100,200
115,House,5001500US3204,"Congressional District 4 (115th Congress), Nevada",64498,100,200
115,House,5001500US3301,"Congressional District 1 (115th Congress), New Hampshire",86925,100,200
115,House,5001500US3302,"Congressional District 2 (115th Congress), New Hampshire",86416,100,200
115,House,5001500US3401,"Congressional District 1 (115th Congress), New Jersey",85145,100,200
115,House,5001500US3402,"Congressional District 2 (115th Congress), New Jersey",76578,200,200
115,House,5001500US3403,"Congressional District 3 (115th Congress), New Jersey",91483,200,200
115,House,5001500US3404,"Congressional District 4 (115th Congress), New Jersey",101395,200,200
115,House,5001500US3405,"Congressional District 5 (115th Congress), New Jersey",119932,100,200
115,House,5001500US3406,"Congressional District 6 (115th Congress), New Jersey",94145,100,200
115,House,5001500US3407,"Congressional District 7 (115th Congress), New Jersey",131549,200,200
115,House,5001500US3408,"Congressional District 8 (115th Congress), New Jersey",60197,100,200
115,House,5001500US3409,"Congressional District 9 (115th Congress), New Jersey",77015,100,200
115,House,5001500US3410,"Congressional District 10 (115th Congress), New Jersey",61033,100,200
115,House,5001500US3411,"Congressional District 11 (115th Congress), New Jersey",130584,200,200
115,House,5001500US3412,"Congressional District 12 (115th Congress), New Jersey",108942,100,200
115,House,5001500US3501,"Congressional District 1 (115th Congress), New Mexico",61103,100,200
115,House,5001500US3502,"Congressional District 2 (115th Congress), New Mexico",50677,200,200
115,House,5001500US3503,"Congressional District 3 (115th Congress), New Mexico",59653,100,200
115,House,5001500US3601,"Congressional District 1 (115th Congress), New York",106107,200,200
115,House,5001500US3602,"Congressional District 2 (115th Congress), New York",106962,200,200
115,House,5001500US3603,"Congressional District 3 (115th Congress), New York",133609,100,200
115,House,5001500US3604,"Congressional District 4 (115th Congress), New York",120767,100,200
115,House,5001500US3605,"Congressional District 5 (115th Congress), New York",75122,100,200
115,House,5001500US3606,"Congressional District 6 (115th Congress), New York",72523,100,200
115,House,5001500US3607,"Congressional District 7 (115th Congress), New York",53447,100,200
115,House,5001500US3608,"Congressional District 8 (115th Congress), New York",61557,100,200
115,House,5001500US3609,"Congressional District 9 (115th Congress), New York",64646,100,200
115,House,5001500US3610,"Congressional District 10 (115th Congress), New York",106948,100,200
115,House,5001500US3611,"Congressional District 11 (115th Congress), New York",87381,200,200
115,House,5001500US3612,"Congressional District 12 (115th Congress), New York",151279,100,200
115,House,5001500US3613,"Congressional District 13 (115th Congress), New York",43706,100,200
115,House,5001500US3614,"Congressional District 14 (115th Congress), New York",60112,100,200
115,House,5001500US3615,"Congressional District 15 (115th Congress), New York",34106,100,200
115,House,5001500US3616,"Congressional District 16 (115th Congress), New York",88806,100,200
115,House,5001500US3617,"Congressional District 17 (115th Congress), New York",111452,100,200
115,House,5001500US3618,"Congressional District 18 (115th Congress), New York",99855,100,200
115,House,5001500US3619,"Congressional District 19 (115th Congress), New York",76065,200,200
115,House,5001500US3620,"Congressional District 20 (115th Congress), New York",83378,100,200
115,House,5001500US3621,"Congressional District 21 (115th Congress), New York",64602,200,200
115,House,5001500US3622,"Congressional District 22 (115th Congress), New York",67092,200,200
115,House,5001500US3623,"Congressional District 23 (115th Congress), New York",63416,200,200
115,House,5001500US3624,"Congressional District 24 (115th Congress), New York",71207,200,200
115,House,5001500US3625,"Congressional District 25 (115th Congress), New York",72147,100,200
115,House,5001500US3626,"Congressional District 26 (115th Congress), New York",63360,100,200
115,House,5001500US3627,"Congressional District 27 (115th Congress), New York",80112,200,200
115,House,5001500US3701,"Congressional District 1 (115th Congress), North Carolina",51893,100,200
115,House,5001500US3702,"Congressional District 2 (115th Congress), North Carolina",80319,200,200
115,House,5001500US3703,"Congressional District 3 (115th Congress), North Carolina",59708,200,200
115,House,5001500US3704,"Congressional District 4 (115th Congress), North Carolina",89872,100,200
115,House,5001500US3705,"Congressional District 5 (115th Congress), North Carolina",56048,200,200
115,House,5001500US3706,"Congressional District 6 (115th Congress), North Carolina",58851,200,200
115,House,5001500US3707,"Congressional District 7 (115th Congress), North Carolina",57221,200,200
115,House,5001500US3708,"Congressional District 8 (115th Congress), North Carolina",60716,200,200
115,House,5001500US3709,"Congressional District 9 (115th Congress), North Carolina",68367,200,200
115,House,5001500US3710,"Congressional District 10 (115th Congress), North Carolina",57832,200,200
115,House,5001500US3711,"Congressional District 11 (115th Congress), North Carolina",54390,200,200
115,House,5001500US3712,"Congressional District 12 (115th Congress), North Carolina",69597,100,200
115,House,5001500US3713,"Congressional District 13 (115th Congress), North Carolina",58889,200,200
115,House,5001500US3800,"Congressional District (at Large) (115th Congress), North Dakota",79530,200,200
115,House,5001500US3901,"Congressional District 1 (115th Congress), Ohio",72492,200,200
115,House,5001500US3902,"Congressional District 2 (115th Congress), Ohio",71845,200,200
115,House,5001500US3903,"Congressional District 3 (115th Congress), Ohio",54052,100,200
115,House,5001500US3904,"Congressional District 4 (115th Congress), Ohio",63923,200,200
115,House,5001500US3905,"Congressional District 5 (115th Congress), Ohio",71692,200,200
115,House,5001500US3906,"Congressional District 6 (115th Congress), Ohio",58229,200,200
115,House,5001500US3907,"Congressional District 7 (115th Congress), Ohio",65066,200,200
115,House,5001500US3908,"Congressional District 8 (115th Congress), Ohio",71653,200,200
115,House,5001500US3909,"Congressional District 9 (115th Congress), Ohio",52553,100,200
115,House,5001500US3910,"Congressional District 10 (115th Congress), Ohio",64083,200,200
115,House,5001500US3911,"Congressional District 11 (115th Congress), Ohio",49337,100,200
115,House,5001500US3912,"Congressional District 12 (115th Congress), Ohio",86666,200,200
115,House,5001500US3913,"Congressional District 13 (115th Congress), Ohio",55193,100,200
115,House,5001500US3914,"Congressional District 14 (115th Congress), Ohio",80696,200,200
115,House,5001500US3915,"Congressional District 15 (115th Congress), Ohio",74014,200,200
115,House,5001500US3916,"Congressional District 16 (115th Congress), Ohio",80091,200,200
115,House,5001500US4001,"Congressional District 1 (115th Congress), Oklahoma",66631,200,200
115,House,5001500US4002,"Congressional District 2 (115th Congress), Oklahoma",50815,200,200
115,House,5001500US4003,"Congressional District 3 (115th Congress), Oklahoma",61830,200,200
115,House,5001500US4004,"Congressional District 4 (115th Congress), Oklahoma",67306,200,200
115,House,5001500US4005,"Congressional District 5 (115th Congress), Oklahoma",62273,200,200
115,House,5001500US4101,"Congressional District 1 (115th Congress), Oregon",84892,100,200
115,House,5001500US4102,"Congressional District 2 (115th Congress), Oregon",60621,200,200
115,House,5001500US4103,"Congressional District 3 (115th Congress), Oregon",78875,100,200
115,House,5001500US4104,"Congressional District 4 (115th Congress), Oregon",60098,100,200
115,House,5001500US4105,"Congressional District 5 (115th Congress), Oregon",74951,100,200
115,House,5001500US4201,"Congressional District 1 (115th Congress), Pennsylvania",49805,100,200
115,House,5001500US4202,"Congressional District 2 (115th Congress), Pennsylvania",56092,100,200
115,House,5001500US4203,"Congressional District 3 (115th Congress), Pennsylvania",65474,200,200
115,House,5001500US4204,"Congressional District 4 (115th Congress), Pennsylvania",73370,200,200
115,House,5001500US4205,"Congressional District 5 (115th Congress), Pennsylvania",63130,200,200
115,House,5001500US4206,"Congressional District 6 (115th Congress), Pennsylvania",98927,200,200
115,House,5001500US4207,"Congressional District 7 (115th Congress), Pennsylvania",108062,200,200
115,House,5001500US4208,"Congressional District 8 (115th Congress), Pennsylvania",97528,200,200
115,House,5001500US4209,"Congressional District 9 (115th Congress), Pennsylvania",62051,200,200
115,House,5001500US4210,"Congressional District 10 (115th Congress), Pennsylvania",65216,200,200
115,House,5001500US4211,"Congressional District 11 (115th Congress), Pennsylvania",68185,200,200
115,House,5001500US4212,"Congressional District 12 (115th Congress), Pennsylvania",76369,200,200
115,House,5001500US4213,"Congressional District 13 (115th Congress), Pennsylvania",74670,100,200
115,House,5001500US4214,"Congressional District 14 (115th Congress), Pennsylvania",62435,100,200
115,House,5001500US4215,"Congressional District 15 (115th Congress), Pennsylvania",74672,200,200
115,House,5001500US4216,"Congressional District 16 (115th Congress), Pennsylvania",69396,200,200
115,House,5001500US4217,"Congressional District 17 (115th Congress), Pennsylvania",65706,100,200
115,House,5001500US4218,"Congressional District 18 (115th Congress), Pennsylvania",81024,200,200
115,House,5001500US4401,"Congressional District 1 (115th Congress), Rhode Island",74082,100,200
115,House,5001500US4402,"Congressional District 2 (115th Congress), Rhode Island",81260,100,200
115,House,5001500US4501,"Congressional District 1 (115th Congress), South Carolina",80721,200,200
115,House,5001500US4502,"Congressional District 2 (115th Congress), South Carolina",70479,200,200
115,House,5001500US4503,"Congressional District 3 (115th Congress), South Carolina",56186,200,200
115,House,5001500US4504,"Congressional District 4 (115th Congress), South Carolina",65215,200,200
115,House,5001500US4505,"Congressional District 5 (115th Congress), South Carolina",61118,200,200
115,House,5001500US4506,"Congressional District 6 (115th Congress), South Carolina",44233,100,200
115,House,5001500US4507,"Congressional District 7 (115th Congress), South Carolina",54397,200,200
115,House,5001500US4600,"Congressional District (at Large) (115th Congress), South Dakota",70853,200,200
115,House,5001500US4701,"Congressional District 1 (115th Congress), Tennessee",50663,200,200
115,House,5001500US4702,"Congressional District 2 (115th Congress), Tennessee",65013,200,200
115,House,5001500US4703,"Congressional District 3 (115th Congress), Tennessee",57434,200,200
115,House,5001500US4704,"Congressional District 4 (115th Congress), Tennessee",62353,200,200
115,House,5001500US4705,"Congressional District 5 (115th Congress), Tennessee",66820,100,200
115,House,5001500US4706,"Congressional District 6 (115th Congress), Tennessee",62564,200,200
115,House,5001500US4707,"Congressional District 7 (115th Congress), Tennessee",66874,200,200
115,House,5001500US4708,"Congressional District 8 (115th Congress), Tennessee",67250,200,200
115,House,5001500US4709,"Congressional District 9 (115th Congress), Tennessee",46809,100,200
115,House,5001500US4801,"Congressional District 1 (115th Congress), Texas",54206,200,200
115,House,5001500US4802,"Congressional District 2 (115th Congress), Texas",87514,200,200
115,House,5001500US4803,"Congressional District 3 (115th Congress), Texas",106053,200,200
115,House,5001500US4804,"Congressional District 4 (115th Congress), Texas",67596,200,200
115,House,5001500US4805,"Congressional District 5 (115th Congress), Texas",59920,200,200
115,House,5001500US4806,"Congressional District 6 (115th Congress), Texas",75036,200,200
115,House,5001500US4807,"Congressional District 7 (115th Congress), Texas",91211,200,200
115,House,5001500US4808,"Congressional District 8 (115th Congress), Texas",78532,200,200
115,House,5001500US4809,"Congressional District 9 (115th Congress), Texas",49273,100,200
115,House,5001500US4810,"Congressional District 10 (115th Congress), Texas",90417,200,200
115,House,5001500US4811,"Congressional District 11 (115th Congress), Texas",61567,200,200
115,House,5001500US4812,"Congressional District 12 (115th Congress), Texas",75481,200,200
115,House,5001500US4813,"Congressional District 13 (115th Congress), Texas",61242,200,200
115,House,5001500US4814,"Congressional District 14 (115th Congress), Texas",72612,200,200
115,House,5001500US4815,"Congressional District 15 (115th Congress), Texas",45798,100,200
115,House,5001500US4816,"Congressional District 16 (115th Congress), Texas",49309,100,200
115,House,5001500US4817,"Congressional District 17 (115th Congress), Texas",65321,200,200
115,House,5001500US4818,"Congressional District 18 (115th Congress), Texas",45888,100,200
115,House,5001500US4819,"Congressional District 19 (115th Congress), Texas",59182,200,200
115,House,5001500US4820,"Congressional District 20 (115th Congress), Texas",57639,100,200
115,House,5001500US4821,"Congressional District 21 (115th Congress), Texas",89079,200,200
115,House,5001500US4822,"Congressional District 22 (115th Congress), Texas",101564,200,200
115,House,5001500US4823,"Congressional District 23 (115th Congress), Texas",59090,200,200
115,House,5001500US4824,"Congressional District 24 (115th Congress), Texas",88098,200,200
115,House,5001500US4825,"Congressional District 25 (115th Congress), Texas",81597,200,200
115,House,5001500US4826,"Congressional District 26 (115th Congress), Texas",103095,200,200
115,House,5001500US4827,"Congressional District 27 (115th Congress), Texas",62535,200,200
115,House,5001500US4828,"Congressional District 28 (115th Congress), Texas",48459,100,200
115,House,5001500US4829,"Congressional District 29 (115th Congress), Texas",47334,100,200
115,House,5001500US4830,"Congressional District 30 (115th Congress), Texas",50653,100,200
115,House,5001500US4831,"Congressional District 31 (115th Congress), Texas",81585,200,200
115,House,5001500US4832,"Congressional District 32 (115th Congress), Texas",85672,200,200
115,House,5001500US4833,"Congressional District 33 (115th Congress), Texas",40577,100,200
115,House,5001500US4834,"Congressional District 34 (115th Congress), Texas",43519,100,200
115,House,5001500US4835,"Congressional District 35 (115th Congress), Texas",53628,100,200
115,House,5001500US4836,"Congressional District 36 (115th Congress), Texas",69312,200,200
115,House,5001500US4901,"Congressional District 1 (115th Congress), Utah",74859,200,200
115,House,5001500US4902,"Congressional District 2 (115th Congress), Utah",68757,200,200
115,House,5001500US4903,"Congressional District 3 (115th Congress), Utah",79025,200,200
115,House,5001500US4904,"Congressional District 4 (115th Congress), Utah",75390,200,200
115,House,5001500US5000,"Congressional District (at Large) (115th Congress), Vermont",74805,100,200
115,House,5001500US5101,"Congressional District 1 (115th Congress), Virginia",96462,200,200
115,House,5001500US5102,"Congressional District 2 (115th Congress), Virginia",78084,200,200
115,House,5001500US5103,"Congressional District 3 (115th Congress), Virginia",63857,100,200
115,House,5001500US5104,"Congressional District 4 (115th Congress), Virginia",69607,100,200
115,House,5001500US5105,"Congressional District 5 (115th Congress), Virginia",65477,200,200
115,House,5001500US5106,"Congressional District 6 (115th Congress), Virginia",65200,200,200
115,House,5001500US5107,"Congressional District 7 (115th Congress), Virginia",86383,200,200
115,House,5001500US5108,"Congressional District 8 (115th Congress), Virginia",125281,100,200
115,House,5001500US5109,"Congressional District 9 (115th Congress), Virginia",54588,200,200
115,House,5001500US5110,"Congressional District 10 (115th Congress), Virginia",136090,200,200
115,House,5001500US5111,"Congressional District 11 (115th Congress), Virginia",121305,100,200
115,House,5001500US5301,"Congressional District 1 (115th Congress), Washington",106938,100,200
115,House,5001500US5302,"Congressional District 2 (115th Congress), Washington",79088,100,200
115,House,5001500US5303,"Congressional District 3 (115th Congress), Washington",71892,200,200
115,House,5001500US5304,"Congressional District 4 (115th Congress), Washington",62139,200,200
115,House,5001500US5305,"Congressional District 5 (115th Congress), Washington",67001,200,200
115,House,5001500US5306,"Congressional District 6 (115th Congress), Washington",73132,100,200
115,House,5001500US5307,"Congressional District 7 (115th Congress), Washington",117296,100,200
115,House,5001500US5308,"Congressional District 8 (115th Congress), Washington",92092,200,200
115,House,5001500US5309,"Congressional District 9 (115th Congress), Washington",89373,100,200
115,House,5001500US5310,"Congressional District 10 (115th Congress), Washington",73205,100,200
115,House,5001500US5401,"Congressional District 1 (115th Congress), West Virginia",60290,200,200
115,House,5001500US5402,"Congressional District 2 (115th Congress), West Virginia",61770,200,200
115,House,5001500US5403,"Congressional District 3 (115th Congress), West Virginia",49079,200,200
115,House,5001500US5501,"Congressional District 1 (115th Congress), Wisconsin",76698,200,200
115,House,5001500US5502,"Congressional District 2 (115th Congress), Wisconsin",83886,100,200
115,House,5001500US5503,"Congressional District 3 (115th Congress), Wisconsin",67942,100,200
115,House,5001500US5504,"Congressional District 4 (115th Congress), Wisconsin",52018,100,200
115,House,5001500US5505,"Congressional District 5 (115th Congress), Wisconsin",87665,200,200
115,House,5001500US5506,"Congressional District 6 (115th Congress), Wisconsin",72911,200,200
115,House,5001500US5507,"Congressional District 7 (115th Congress), Wisconsin",65492,200,200
115,House,5001500US5508,"Congressional District 8 (115th Congress), Wisconsin",74052,200,200
115,House,5001500US5600,"Congressional District (at Large) (115th Congress), Wyoming",73574,200,200
116,Senate,0400000US08,Colorado,88955,200,200
116,Senate,,Colorado,88955,100,200
116,Senate,0400000US18,Indiana,70150,200,200
116,Senate,,Indiana,70150,200,200
116,Senate,0400000US21,Kentucky,62228,200,200
116,Senate,,Kentucky,62228,200,200
116,Senate,0400000US22,Louisiana,61847,200,200
116,Senate,,Louisiana,61847,200,200
116,Senate,0400000US17,Illinois,81313,100,200
116,Senate,,Illinois,81313,100,200
116,Senate,0400000US19,Iowa,76068,200,200
116,Senate,,Iowa,76068,200,200
116,Senate,0400000US33,New Hampshire,93930,100,200
116,Senate,,New Hampshire,93930,100,200
116,Senate,0400000US05,Arkansas,58080,200,200
116,Senate,,Arkansas,58080,200,200
116,Senate,0400000US10,Delaware,79386,100,200
116,Senate,,Delaware,79386,100,200
116,Senate,0400000US27,Minnesota,89039,100,200
116,Senate,,Minnesota,89039,100,200
116,Senate,0400000US30,Montana,68940,200,200
116,Senate,,Montana,68940,100,200
116,Senate,0400000US23,Maine,72390,328,200
116,Senate,,Maine,72390,200,200
116,Senate,0400000US37,North Carolina,67816,200,200
116,Senate,,North Carolina,67816,200,200
116,Senate,0400000US13,Georgia,71457,200,200
116,Senate,,Georgia,71457,200,200
116,Senate,0400000US02,Alaska,89847,200,200
116,Senate,,Alaska,89847,200,200
116,Senate,0400000US01,Alabama,63837,100,200
116,Senate,,Alabama,63837,200,200
116,Senate,0400000US50,Vermont,80452,100,200
116,Senate,,Vermont,80452,328,200
116,Senate,0400000US32,Nevada,71864,100,200
116,Senate,,Nevada,71864,100,200
116,Senate,0400000US54,West Virginia,57718,200,200
116,Senate,,West Virginia,57718,100,200
116,Senate,0400000US40,Oklahoma,64082,200,200
116,Senate,,Oklahoma,64082,200,200
116,Senate,0400000US55,Wisconsin,76814,100,200
116,Senate,,Wisconsin,76814,200,200
116,Senate,0400000US51,Virginia,88929,100,200
116,Senate,,Virginia,88929,100,200
116,Senate,0400000US38,North Dakota,86205,200,200
116,Senate,,North Dakota,86205,200,200
116,Senate,0400000US45,South Carolina,65742,200,200
116,Senate,,South Carolina,65742,200,200
116,Senate,0400000US41,Oregon,77655,100,200
116,Senate,,Oregon,77655,100,200
116,Senate,0400000US56,Wyoming,78352,200,200
116,Senate,,Wyoming,78352,200,200
116,Senate,0400000US06,California,86165,100,200
116,Senate,,California,86165,100,200
116,Senate,0400000US28,Mississippi,57380,200,200
116,Senate,,Mississippi,57380,200,200
116,Senate,0400000US09,Connecticut,98100,100,200
116,Senate,,Connecticut,98100,100,200
116,Senate,0400000US48,Texas,71868,200,200
116,Senate,,Texas,71868,200,200
116,Senate,0400000US24,Maryland,101437,100,200
116,Senate,,Maryland,101437,100,200
116,Senate,0400000US12,Florida,66995,200,200
116,Senate,,Florida,66995,200,200
116,Senate,0400000US25,Massachusetts,101548,100,200
116,Senate,,Massachusetts,101548,100,200
